GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description,Direction,Significant
9993,6.25e-13,7.01e-15,0.0381,7.784339,0.2967846,3028.32,DGCR2,DiGeorge syndrome critical region gene 2,NS,False
30812,6.56e-13,7.39e-15,0.1118,-7.777542,-0.8693121,393.19,SOX8,SRY-box transcription factor 8,NS,False
6389,7.39e-13,8.37e-15,0.0433,-7.761835,-0.3359471,4969.6,SDHA,succinate dehydrogenase complex flavoprotein subunit A,NS,False
8493,7.91e-13,9e-15,0.0739,7.752599,0.5731883,1721.51,PPM1D,"protein phosphatase, Mg2+/Mn2+ dependent 1D",NS,False
55588,8.02e-13,9.17e-15,0.0449,7.750313,0.3482455,1480.74,MED29,mediator complex subunit 29,NS,False
27341,8.54e-13,9.81e-15,0.0485,7.741727,0.3756985,1826.99,RRP7A,ribosomal RNA processing 7 homolog A,NS,False
7481,9.39e-13,1.08e-14,0.1431,-7.729135,-1.1062244,96.38,WNT11,Wnt family member 11,Downregulated,True
2526,9.58e-13,1.11e-14,0.0819,-7.725934,-0.6325058,505.76,FUT4,fucosyltransferase 4,NS,False
57089,9.84e-13,1.15e-14,0.0497,7.721936,0.3835707,1529.28,ENTPD7,ectonucleoside triphosphate diphosphohydrolase 7,NS,False
51196,1.02e-12,1.19e-14,0.0707,-7.7172,-0.5454814,667.02,PLCE1,phospholipase C epsilon 1,NS,False
23175,1.09e-12,1.28e-14,0.0847,-7.707309,-0.6526313,692.8,LPIN1,lipin 1,NS,False
581,1.11e-12,1.31e-14,0.0894,7.704615,0.6891361,2204.63,BAX,"BCL2 associated X, apoptosis regulator",NS,False
107984489,1.13e-12,1.34e-14,0.1149,-7.70185,-0.885205,118.84,LOC107984489,,NS,False
1958,1.14e-12,1.35e-14,0.2218,-7.700876,-1.708357,5763.12,EGR1,early growth response 1,Downregulated,True
114134,1.21e-12,1.44e-14,0.0584,-7.692341,-0.4489573,566.12,SLC2A13,solute carrier family 2 member 13,NS,False
4616,1.26e-12,1.51e-14,0.11,-7.68628,-0.8451647,482.64,GADD45B,growth arrest and DNA damage inducible beta,NS,False
79719,1.38e-12,1.67e-14,0.0567,7.674137,0.4349581,3235.8,AAGAB,alpha and gamma adaptin binding protein,NS,False
8526,1.39e-12,1.68e-14,0.1048,-7.672924,-0.8044425,285.79,DGKE,diacylglycerol kinase epsilon,NS,False
60481,1.47e-12,1.79e-14,0.0464,-7.66512,-0.3558623,4041.21,ELOVL5,ELOVL fatty acid elongase 5,NS,False
22904,1.55e-12,1.9e-14,0.042,-7.657194,-0.3213606,2170.29,SBNO2,strawberry notch homolog 2,NS,False
65124,1.58e-12,1.94e-14,0.0684,-7.654286,-0.5236304,1152.68,SOWAHC,sosondowah ankyrin repeat domain family member C,NS,False
6651,1.58e-12,1.95e-14,0.0346,7.654086,0.265041,12742.91,SON,SON DNA and RNA binding protein,NS,False
6653,1.6e-12,1.99e-14,0.0442,7.651465,0.3384668,3063.7,SORL1,sortilin related receptor 1,NS,False
23345,1.76e-12,2.19e-14,0.0536,7.639188,0.4095644,642.42,SYNE1,spectrin repeat containing nuclear envelope protein 1,NS,False
57593,2e-12,2.5e-14,0.0706,-7.622091,-0.5378898,497.18,EBF4,EBF family member 4,NS,False
8303,2.08e-12,2.61e-14,0.0531,7.616122,0.4045173,1722.21,SNN,stannin,NS,False
80218,2.16e-12,2.72e-14,0.0325,7.610771,0.2472941,8855.07,NAA50,"N-alpha-acetyltransferase 50, NatE catalytic subunit",NS,False
4864,2.16e-12,2.73e-14,0.0545,-7.610726,-0.4147213,2244.87,NPC1,NPC intracellular cholesterol transporter 1,NS,False
96764,2.42e-12,3.08e-14,0.0424,7.594816,0.3223696,1468.27,TGS1,trimethylguanosine synthase 1,NS,False
10483,2.42e-12,3.08e-14,0.0404,7.594803,0.3066459,4415.67,SEC23B,"SEC23 homolog B, COPII coat complex component",NS,False
101927204,2.59e-12,3.34e-14,0.124,7.584418,0.9406074,100.22,FAM111A-DT,FAM111A divergent transcript,NS,False
26073,2.59e-12,3.31e-14,0.0392,7.585394,0.2971727,3304.19,POLDIP2,DNA polymerase delta interacting protein 2,NS,False
84313,2.59e-12,3.33e-14,0.0609,7.584649,0.4622036,1329.87,VPS25,vacuolar protein sorting 25 homolog,NS,False
8816,2.67e-12,3.47e-14,0.0454,7.579579,0.3440131,2142.15,DCAF5,DDB1 and CUL4 associated factor 5,NS,False
1292,2.77e-12,3.6e-14,0.0461,-7.574558,-0.3491868,4963.18,COL6A2,collagen type VI alpha 2 chain,NS,False
4149,2.78e-12,3.63e-14,0.0402,7.573677,0.3044215,1251.05,MAX,MYC associated factor X,NS,False
54809,2.85e-12,3.74e-14,0.0915,7.569642,0.6924451,832.37,SAMD9,sterile alpha motif domain containing 9,NS,False
100506668,2.87e-12,3.78e-14,0.082,7.568397,0.6203549,302.73,NRAV,negative regulator of antiviral response,NS,False
140576,2.93e-12,3.88e-14,0.043,7.565044,0.3255847,3583.68,S100A16,S100 calcium binding protein A16,NS,False
5204,3.27e-12,4.34e-14,0.0324,7.550325,0.2447995,4098.79,PFDN5,prefoldin subunit 5,NS,False
2672,3.38e-12,4.51e-14,0.0693,-7.545331,-0.5230776,476.65,GFI1,growth factor independent 1 transcriptional repressor,NS,False
8821,3.39e-12,4.54e-14,0.0433,7.544579,0.3269093,1325.85,INPP4B,inositol polyphosphate-4-phosphatase type II B,NS,False
55004,3.45e-12,4.64e-14,0.0495,7.541614,0.3731724,1504.36,LAMTOR1,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 1",NS,False
2230,3.79e-12,5.11e-14,0.0583,7.529009,0.4388863,1215.84,FDX1,ferredoxin 1,NS,False
107987374,3.79e-12,5.13e-14,0.1841,-7.528548,-1.3858312,56.98,LOC107987374,replaced by ID 100133545,Downregulated,True
2263,3.88e-12,5.28e-14,0.0705,-7.52489,-0.5308693,895.58,FGFR2,fibroblast growth factor receptor 2,NS,False
55794,4.77e-12,6.51e-14,0.0586,7.497432,0.4394431,505.01,DDX28,DEAD-box helicase 28,NS,False
8651,4.79e-12,6.56e-14,0.1076,7.496398,0.8063696,185.26,SOCS1,suppressor of cytokine signaling 1,NS,False
23065,4.83e-12,6.65e-14,0.0338,7.494579,0.2531387,5086.47,EMC1,ER membrane protein complex subunit 1,NS,False
8394,4.93e-12,6.81e-14,0.0355,7.491458,0.2659472,3452.69,PIP5K1A,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,NS,False
10093,5e-12,6.93e-14,0.0507,7.489141,0.3797281,3255.4,ARPC4,actin related protein 2/3 complex subunit 4,NS,False
375743,5.24e-12,7.29e-14,0.0444,-7.482451,-0.3323017,2777.62,PTAR1,protein prenyltransferase alpha subunit repeat containing 1,NS,False
8863,5.4e-12,7.54e-14,0.0636,-7.478138,-0.4756958,524.0,PER3,period circadian regulator 3,NS,False
9578,5.76e-12,8.11e-14,0.023,-7.468521,-0.1715739,6781.46,CDC42BPB,CDC42 binding protein kinase beta,NS,False
146691,5.76e-12,8.09e-14,0.0444,7.468924,0.3317034,1512.3,TOM1L2,target of myb1 like 2 membrane trafficking protein,NS,False
374618,5.81e-12,8.21e-14,0.0964,7.466942,0.7198441,281.31,TEX9,testis expressed 9,NS,False
390980,5.99e-12,8.49e-14,0.0639,-7.462525,-0.4769558,694.06,ZNF805,zinc finger protein 805,NS,False
24138,6.37e-12,9.07e-14,0.0667,7.453826,0.4972171,770.89,IFIT5,interferon induced protein with tetratricopeptide repeats 5,NS,False
578,6.39e-12,9.13e-14,0.0571,7.45291,0.4253683,930.18,BAK1,BCL2 antagonist/killer 1,NS,False
274,6.41e-12,9.2e-14,0.0527,7.451949,0.3927788,1147.42,BIN1,bridging integrator 1,NS,False
5546,6.81e-12,9.8e-14,0.0441,7.443608,0.3285802,1718.05,PRCC,proline rich mitotic checkpoint control factor,NS,False
4809,6.81e-12,9.84e-14,0.0278,7.443007,0.20714,4672.7,SNU13,small nuclear ribonucleoprotein 13,NS,False
100133545,6.85e-12,9.94e-14,0.1872,-7.441744,-1.393325,51.73,MRPL23-AS1,MRPL23 antisense RNA 1,Downregulated,True
84516,6.93e-12,1.01e-13,0.0857,7.439886,0.6379137,4022.86,DCTN5,dynactin subunit 5,NS,False
150696,7.18e-12,1.05e-13,0.1458,7.43422,1.0836803,481.38,PROM2,prominin 2,Upregulated,True
3674,7.18e-12,1.05e-13,0.0908,-7.434114,-0.6746495,278.88,ITGA2B,integrin subunit alpha 2b,NS,False
9353,7.19e-12,1.06e-13,0.0952,-7.433455,-0.7078302,237.54,SLIT2,slit guidance ligand 2,NS,False
26503,7.22e-12,1.07e-13,0.0395,7.432406,0.2932719,1617.97,SLC17A5,solute carrier family 17 member 5,NS,False
147007,7.37e-12,1.09e-13,0.0665,7.429218,0.4937265,791.9,TMEM199,transmembrane protein 199,NS,False
81607,7.49e-12,1.11e-13,0.1846,7.426727,1.3712032,109.35,NECTIN4,nectin cell adhesion molecule 4,Upregulated,True
883,7.77e-12,1.16e-13,0.0797,-7.421357,-0.5912996,438.89,KYAT1,kynurenine aminotransferase 1,NS,False
4637,7.81e-12,1.17e-13,0.0653,7.420182,0.4846471,10723.41,MYL6,myosin light chain 6,NS,False
88745,9.74e-12,1.46e-13,0.0517,7.3904,0.3824425,1746.07,RRP36,ribosomal RNA processing 36,NS,False
130399,9.84e-12,1.48e-13,0.1233,-7.388543,-0.9113735,205.12,ACVR1C,activin A receptor type 1C,NS,False
10163,9.93e-12,1.5e-13,0.0622,-7.386892,-0.4598163,6129.68,WASF2,WASP family member 2,NS,False
23362,1.01e-11,1.54e-13,0.0472,-7.384075,-0.3482554,3218.74,PSD3,pleckstrin and Sec7 domain containing 3,NS,False
9792,1.05e-11,1.61e-13,0.093,-7.377974,-0.686469,3862.71,SERTAD2,SERTA domain containing 2,NS,False
23531,1.1e-11,1.68e-13,0.0747,-7.372418,-0.5505476,884.23,MMD,monocyte to macrophage differentiation associated,NS,False
6727,1.17e-11,1.79e-13,0.0567,7.363681,0.4176281,6231.38,SRP14,signal recognition particle 14,NS,False
79803,1.22e-11,1.87e-13,0.0489,7.357469,0.359427,1708.47,HPS6,HPS6 biogenesis of lysosomal organelles complex 2 subunit 3,NS,False
7803,1.28e-11,1.98e-13,0.0867,7.350346,0.6370639,13733.33,PTP4A1,protein tyrosine phosphatase 4A1,NS,False
22981,1.28e-11,1.98e-13,0.0558,-7.350011,-0.4100164,898.91,NINL,ninein like,NS,False
6302,1.3e-11,2.01e-13,0.0447,7.347822,0.3284281,1873.23,TSPAN31,tetraspanin 31,NS,False
5238,1.35e-11,2.1e-13,0.0398,-7.341991,-0.2918798,2421.06,PGM3,phosphoglucomutase 3,NS,False
2264,1.4e-11,2.2e-13,0.0593,-7.336135,-0.4352972,2243.2,FGFR4,fibroblast growth factor receptor 4,NS,False
134,1.47e-11,2.31e-13,0.0926,7.329673,0.6785014,260.4,ADORA1,adenosine A1 receptor,NS,False
2975,1.49e-11,2.34e-13,0.034,7.32753,0.2488422,6932.35,GTF3C1,general transcription factor IIIC subunit 1,NS,False
79147,1.51e-11,2.38e-13,0.078,7.325303,0.5715419,497.67,FKRP,fukutin related protein,NS,False
284385,1.51e-11,2.39e-13,0.1547,7.324689,1.1331565,144.96,ZNF561-AS1,ZNF561 antisense RNA 1 (head to head),Upregulated,True
79618,1.53e-11,2.44e-13,0.0525,-7.322308,-0.384317,3231.84,HMBOX1,homeobox containing 1,NS,False
23395,1.68e-11,2.69e-13,0.0504,7.309262,0.368261,1604.79,LARS2,"leucyl-tRNA synthetase 2, mitochondrial",NS,False
256691,1.7e-11,2.73e-13,0.0788,7.307056,0.5760311,442.35,MAMDC2,MAM domain containing 2,NS,False
84725,1.74e-11,2.8e-13,0.0645,-7.30361,-0.4711427,1424.54,PLEKHA8,pleckstrin homology domain containing A8,NS,False
151176,1.88e-11,3.03e-13,0.1168,-7.293086,-0.8521495,354.1,ERFE,erythroferrone,NS,False
10199,1.9e-11,3.07e-13,0.0476,7.291224,0.3474118,1533.66,MPHOSPH10,M-phase phosphoprotein 10,NS,False
119032,1.91e-11,3.1e-13,0.072,7.290153,0.524655,515.0,BORCS7,BLOC-1 related complex subunit 7,NS,False
84317,1.92e-11,3.13e-13,0.0657,7.288871,0.4792087,774.72,CCDC115,coiled-coil domain containing 115,NS,False
3423,2.05e-11,3.35e-13,0.0365,7.279694,0.2659665,3320.52,IDS,iduronate 2-sulfatase,NS,False
10482,2.08e-11,3.42e-13,0.0407,7.276822,0.2962121,2062.05,NXF1,nuclear RNA export factor 1,NS,False
25855,2.11e-11,3.47e-13,0.0565,7.274893,0.411108,1572.48,BRMS1,BRMS1 transcriptional repressor and anoikis regulator,NS,False
124935,2.37e-11,3.92e-13,0.0708,7.258379,0.5140683,1146.07,SLC43A2,solute carrier family 43 member 2,NS,False
4170,2.51e-11,4.17e-13,0.0398,-7.24997,-0.2888086,6659.95,MCL1,"MCL1 apoptosis regulator, BCL2 family member",NS,False
8322,2.51e-11,4.18e-13,0.0811,-7.249665,-0.588185,638.16,FZD4,frizzled class receptor 4,NS,False
55668,2.58e-11,4.3e-13,0.0366,-7.24565,-0.2652056,4447.56,GPATCH2L,G-patch domain containing 2 like,NS,False
150864,2.75e-11,4.6e-13,0.0641,-7.236705,-0.4635764,903.42,FAM117B,family with sequence similarity 117 member B,NS,False
57655,2.9e-11,4.86e-13,0.0348,-7.229018,-0.2516953,2359.29,GRAMD1A,GRAM domain containing 1A,NS,False
56977,2.92e-11,4.92e-13,0.0709,-7.227607,-0.5127749,642.57,STOX2,storkhead box 2,NS,False
10914,3.41e-11,5.75e-13,0.0395,-7.206206,-0.2847513,9648.56,PAPOLA,poly(A) polymerase alpha,NS,False
5966,3.41e-11,5.78e-13,0.0743,-7.205638,-0.5355244,971.71,REL,"REL proto-oncogene, NF-kB subunit",NS,False
9563,3.58e-11,6.08e-13,0.1324,-7.198598,-0.9532969,1914.89,H6PD,hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase,NS,False
55699,4.04e-11,6.88e-13,0.0411,-7.181702,-0.2952089,7227.49,IARS2,"isoleucyl-tRNA synthetase 2, mitochondrial",NS,False
27244,4.15e-11,7.1e-13,0.1169,7.177558,0.8387601,925.88,SESN1,sestrin 1,NS,False
100505678,4.21e-11,7.22e-13,0.1102,-7.175293,-0.7910111,179.01,STARD4-AS1,STARD4 antisense RNA 1,NS,False
7572,4.89e-11,8.4e-13,0.0313,-7.154422,-0.2238866,3786.64,ZNF24,zinc finger protein 24,NS,False
220963,4.96e-11,8.55e-13,0.0672,7.152049,0.4808967,564.77,SLC16A9,solute carrier family 16 member 9,NS,False
421,4.99e-11,8.63e-13,0.0415,7.150837,0.2965518,2958.22,ARVCF,ARVCF delta catenin family member,NS,False
9140,5.24e-11,9.09e-13,0.0708,-7.143684,-0.5057623,4159.82,ATG12,autophagy related 12,NS,False
841,5.26e-11,9.16e-13,0.0755,7.142601,0.5393116,1125.11,CASP8,caspase 8,NS,False
79789,5.72e-11,9.98e-13,0.1336,-7.130781,-0.9529756,1991.32,CLMN,calmin,NS,False
57822,6.15e-11,1.08e-12,0.2175,7.12029,1.5486027,168.98,GRHL3,grainyhead like transcription factor 3,Upregulated,True
9766,6.16e-11,1.08e-12,0.0966,7.119552,0.6875441,722.06,SUSD6,sushi domain containing 6,NS,False
6626,6.16e-11,1.09e-12,0.0427,-7.119238,-0.3040959,2637.79,SNRPA,small nuclear ribonucleoprotein polypeptide A,NS,False
124491,6.81e-11,1.2e-12,0.0626,-7.10491,-0.4447781,1408.68,TMEM170A,transmembrane protein 170A,NS,False
388611,6.97e-11,1.24e-12,0.0892,-7.101275,-0.63334,327.5,CD164L2,CD164 molecule like 2,NS,False
8527,7.03e-11,1.25e-12,0.0532,-7.099701,-0.3774495,2937.62,DGKD,diacylglycerol kinase delta,NS,False
79269,7.08e-11,1.26e-12,0.0508,-7.098374,-0.3605056,1486.47,DCAF10,DDB1 and CUL4 associated factor 10,NS,False
2193,7.14e-11,1.28e-12,0.055,7.096837,0.3905925,3511.82,FARSA,phenylalanyl-tRNA synthetase subunit alpha,NS,False
1956,7.47e-11,1.34e-12,0.0646,-7.090194,-0.4580274,5557.64,EGFR,epidermal growth factor receptor,NS,False
285513,7.73e-11,1.39e-12,0.1209,-7.085018,-0.8569296,226.45,GPRIN3,GPRIN family member 3,NS,False
2273,7.76e-11,1.4e-12,0.0747,-7.083966,-0.5291765,819.88,FHL1,four and a half LIM domains 1,NS,False
1838,7.98e-11,1.44e-12,0.0556,-7.079764,-0.3935133,555.51,DTNB,dystrobrevin beta,NS,False
9554,8.12e-11,1.47e-12,0.0459,7.076886,0.3251339,2351.28,SEC22B,"SEC22 homolog B, vesicle trafficking protein",NS,False
729082,8.67e-11,1.58e-12,0.0354,-7.067515,-0.2503707,3762.46,OIP5-AS1,OIP5 antisense RNA 1,NS,False
154860,8.92e-11,1.64e-12,0.0674,-7.062472,-0.4759091,378.48,FEZF1-AS1,FEZF1 antisense RNA 1,NS,False
56052,8.92e-11,1.63e-12,0.0592,7.062736,0.4179523,979.25,ALG1,ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase,NS,False
55040,8.92e-11,1.64e-12,0.1372,7.06229,0.9687831,740.85,EPN3,epsin 3,NS,False
81619,9.23e-11,1.7e-12,0.0549,7.057179,0.3875995,4151.74,TSPAN14,tetraspanin 14,NS,False
10452,9.24e-11,1.71e-12,0.0506,7.056589,0.3567236,3807.98,TOMM40,translocase of outer mitochondrial membrane 40,NS,False
3040,9.5e-11,1.76e-12,0.2979,-7.052344,-2.1006484,25.0,HBA2,hemoglobin subunit alpha 2,Downregulated,True
201633,9.54e-11,1.77e-12,0.0629,7.051407,0.4432338,2356.1,TIGIT,T cell immunoreceptor with Ig and ITIM domains,NS,False
79786,9.56e-11,1.78e-12,0.0298,-7.050614,-0.209893,4629.43,KLHL36,kelch like family member 36,NS,False
2037,9.77e-11,1.83e-12,0.0492,-7.046892,-0.3469066,5042.31,EPB41L2,erythrocyte membrane protein band 4.1 like 2,NS,False
83743,9.77e-11,1.83e-12,0.0587,7.04711,0.4136942,2229.8,GRWD1,glutamate rich WD repeat containing 1,NS,False
10929,9.84e-11,1.85e-12,0.1428,7.04554,1.0063234,2095.74,SRSF8,serine and arginine rich splicing factor 8,Upregulated,True
284131,1.01e-10,1.9e-12,0.0678,-7.041496,-0.4772813,696.06,ENDOV,endonuclease V,NS,False
253782,1.08e-10,2.04e-12,0.038,-7.031756,-0.2674815,2932.79,CERS6,ceramide synthase 6,NS,False
55515,1.08e-10,2.05e-12,0.153,-7.030912,-1.0759592,111.76,ASIC4,acid sensing ion channel subunit family member 4,Downregulated,True
79602,1.08e-10,2.05e-12,0.046,-7.031147,-0.3237672,3756.18,ADIPOR2,adiponectin receptor 2,NS,False
205717,1.17e-10,2.22e-12,0.065,-7.019692,-0.4560659,1793.27,USF3,upstream transcription factor family member 3,NS,False
29927,1.17e-10,2.24e-12,0.0752,7.018453,0.5279908,10475.32,SEC61A1,SEC61 translocon subunit alpha 1,NS,False
55080,1.27e-10,2.44e-12,0.1269,-7.006968,-0.8888832,182.35,TAPBPL,TAP binding protein like,NS,False
1628,1.28e-10,2.46e-12,0.1078,-7.005741,-0.7549461,1266.15,DBP,D-box binding PAR bZIP transcription factor,NS,False
105377329,1.36e-10,2.62e-12,0.1378,6.996911,0.9638467,604.53,LOC105377329,uncharacterized LOC105377329,NS,False
54505,1.37e-10,2.65e-12,0.0506,6.995193,0.3541313,1914.35,DHX29,DExH-box helicase 29,NS,False
57161,1.45e-10,2.8e-12,0.2013,-6.987191,-1.406258,131.13,PELI2,pellino E3 ubiquitin protein ligase family member 2,Downregulated,True
57102,1.49e-10,2.89e-12,0.0676,6.982768,0.4719351,560.51,C12orf4,chromosome 12 open reading frame 4,NS,False
309,1.57e-10,3.06e-12,0.0441,-6.975089,-0.3073712,4496.47,ANXA6,annexin A6,NS,False
9526,1.72e-10,3.36e-12,0.0517,6.961938,0.3602109,947.95,MPDU1,mannose-P-dolichol utilization defect 1,NS,False
57700,1.73e-10,3.39e-12,0.0496,-6.960692,-0.3455788,1412.77,FHIP2A,FHF complex subunit HOOK interacting protein 2A,NS,False
220213,1.79e-10,3.51e-12,0.1047,-6.955446,-0.7284525,273.73,OTUD1,OTU deubiquitinase 1,NS,False
286042,1.84e-10,3.62e-12,0.1,-6.951208,-0.6949551,204.36,FAM86B3P,"family with sequence similarity 86, member A pseudogene",NS,False
25939,1.93e-10,3.81e-12,0.0716,6.943913,0.4973045,1446.23,SAMHD1,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1,NS,False
55684,1.97e-10,3.9e-12,0.0458,6.940647,0.3180116,3528.55,RABL6,"RAB, member RAS oncogene family like 6",NS,False
105370363,2.18e-10,4.32e-12,0.2111,-6.926148,-1.4620349,66.0,LOC105370363,uncharacterized LOC105370363,Downregulated,True
5324,2.19e-10,4.35e-12,0.1831,-6.925239,-1.2681145,69.98,PLAG1,PLAG1 zinc finger,Downregulated,True
5860,2.28e-10,4.55e-12,0.0621,6.918914,0.4299418,1097.32,QDPR,quinoid dihydropteridine reductase,NS,False
440270,2.33e-10,4.67e-12,0.0502,6.915303,0.3470869,5453.22,GOLGA8B,golgin A8 family member B,NS,False
8861,2.42e-10,4.85e-12,0.0525,6.909993,0.3630416,4478.86,LDB1,LIM domain binding 1,NS,False
3164,2.45e-10,4.93e-12,0.1001,-6.907694,-0.6912395,823.67,NR4A1,nuclear receptor subfamily 4 group A member 1,NS,False
113829,2.57e-10,5.18e-12,0.061,6.900649,0.4211566,1720.49,SLC35A4,solute carrier family 35 member A4,NS,False
6875,2.59e-10,5.24e-12,0.0628,-6.898787,-0.4334444,998.86,TAF4B,TATA-box binding protein associated factor 4b,NS,False
4121,2.71e-10,5.49e-12,0.0575,6.892335,0.396081,9080.1,MAN1A1,mannosidase alpha class 1A member 1,NS,False
201627,2.71e-10,5.51e-12,0.0608,-6.891671,-0.4190617,1012.13,DENND6A,DENN domain containing 6A,NS,False
84154,2.9e-10,5.92e-12,0.0489,6.881669,0.3368393,1757.33,RPF2,ribosome production factor 2 homolog,NS,False
93,2.97e-10,6.07e-12,0.0675,-6.877947,-0.4642311,2075.7,ACVR2B,activin A receptor type 2B,NS,False
26953,2.99e-10,6.12e-12,0.0556,6.876898,0.3821148,1522.64,RANBP6,RAN binding protein 6,NS,False
11154,3.22e-10,6.6e-12,0.0981,6.866026,0.6735267,225.9,AP4S1,adaptor related protein complex 4 subunit sigma 1,NS,False
64332,3.49e-10,7.19e-12,0.0809,-6.853826,-0.5546093,268.51,NFKBIZ,NFKB inhibitor zeta,NS,False
100652730,3.8e-10,7.84e-12,0.1832,-6.841396,-1.2533757,189.18,LINC00659,long intergenic non-protein coding RNA 659,Downregulated,True
26154,3.82e-10,7.91e-12,0.3004,6.840241,2.0546823,135.36,ABCA12,ATP binding cassette subfamily A member 12,Upregulated,True
58525,4.13e-10,8.57e-12,0.0567,6.828685,0.3868912,1818.96,WIZ,WIZ zinc finger,NS,False
10527,4.18e-10,8.69e-12,0.0456,-6.826649,-0.3112611,11330.71,IPO7,importin 7,NS,False
51222,4.2e-10,8.75e-12,0.0948,6.82569,0.6471678,767.16,ZNF219,zinc finger protein 219,NS,False
55253,4.43e-10,9.26e-12,0.0592,6.817538,0.4038042,930.17,TYW1,tRNA-yW synthesizing protein 1 homolog,NS,False
5657,4.49e-10,9.41e-12,0.1432,-6.815187,-0.975654,74.34,PRTN3,proteinase 3,NS,False
4488,4.56e-10,9.58e-12,0.1149,6.81265,0.7828239,1011.15,MSX2,msh homeobox 2,NS,False
3006,4.68e-10,9.86e-12,0.1913,6.808537,1.3024326,190.76,H1-2,"H1.2 linker histone, cluster member",Upregulated,True
27161,4.7e-10,9.92e-12,0.0443,-6.807604,-0.301392,10094.06,AGO2,argonaute RISC catalytic component 2,NS,False
5660,4.76e-10,1.01e-11,0.0334,6.80548,0.2273531,24162.87,PSAP,prosaposin,NS,False
22852,4.83e-10,1.02e-11,0.0404,-6.80306,-0.2748998,1313.25,ANKRD26,ankyrin repeat domain containing 26,NS,False
2241,4.98e-10,1.06e-11,0.0464,-6.798196,-0.3156979,2883.78,FER,FER tyrosine kinase,NS,False
374879,5e-10,1.07e-11,0.0957,-6.797391,-0.6503247,453.6,ZNF699,zinc finger protein 699,NS,False
8728,5.19e-10,1.11e-11,0.0529,-6.791606,-0.3595313,11100.28,ADAM19,ADAM metallopeptidase domain 19,NS,False
55858,6.04e-10,1.29e-11,0.0486,6.769258,0.3290479,2299.93,TMEM165,transmembrane protein 165,NS,False
92797,6.53e-10,1.4e-11,0.1116,-6.757625,-0.753928,341.81,HELB,DNA helicase B,NS,False
84981,6.56e-10,1.41e-11,0.1614,6.75655,1.0908372,179.2,MIR22HG,MIR22 host gene,Upregulated,True
205860,6.8e-10,1.47e-11,0.1277,6.751127,0.8623379,427.53,TRIML2,tripartite motif family like 2,NS,False
114112,6.88e-10,1.49e-11,0.0557,-6.748879,-0.3757098,799.66,TXNRD3,thioredoxin reductase 3,NS,False
79888,7.14e-10,1.55e-11,0.0329,6.743329,0.2220008,5081.1,LPCAT1,lysophosphatidylcholine acyltransferase 1,NS,False
79577,7.19e-10,1.56e-11,0.0324,6.741929,0.2185042,2084.66,CDC73,cell division cycle 73,NS,False
101930275,7.23e-10,1.58e-11,0.1204,6.740801,0.8116406,150.6,MTUS1-DT,MTUS1 divergent transcript,NS,False
23212,7.29e-10,1.59e-11,0.1022,6.739078,0.6887837,1783.09,RRS1,ribosome biogenesis regulator 1 homolog,NS,False
7726,7.3e-10,1.6e-11,0.0563,6.738602,0.37953,1983.8,TRIM26,tripartite motif containing 26,NS,False
58191,7.39e-10,1.62e-11,0.0435,6.736546,0.2933555,1517.7,CXCL16,C-X-C motif chemokine ligand 16,NS,False
123920,8e-10,1.76e-11,0.1039,6.724592,0.6987337,578.94,CMTM3,CKLF like MARVEL transmembrane domain containing 3,NS,False
